,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
117282,2021-04-06,rosavillacastin,"Sabíais que MAdrid es España? Seguro que si, y que España pertenece a la Unión Europea? Por supuesto. Y siendo así como es posible que IDA negocie unilateralmente comprar la vacuna rusa, sin la autorización de la UE? Así son las cosas en esta comunidad.",367,827,2673,https://twitter.com/RosaVillacastin/status/1379483133649825793,1289.0
180117,2021-02-02,alvaro_delgado,"Ojo: Autoriza @COFEPRIS la vacuna rusa Sputnik V, dice @HLGatell",58,812,2995,https://twitter.com/alvaro_delgado/status/1356786394119753728,1288.3333333333333
136218,2021-03-08,edufeiok,"La presidenta de la Agencia Europea del Medicamento ""desaconsejó"" a los países miembros de la Unión Europea que autoricen con urgencia la vacuna rusa contra el coronavirus , la Sputnik V,  alegando la insuficiencia de datos sobre las personas vacunadas.",204,1067,2586,https://twitter.com/edufeiok/status/1368917885465288704,1285.6666666666667
116810,2021-04-06,panik81,"¿Qué opináis de que quienes se reían de la vacuna rusa, ahora tengan que estar defendiéndola para no perjudicar a Ayuso? Las vueltas que da la vida, eeh😏😂",57,743,3050,https://twitter.com/Panik81/status/1379556356106166274,1283.3333333333333
199828,2021-01-28,proceso,"Entre los efectos secundarios más recurrentes tras la aplicación de la vacuna rusa Sputnik V en Argentina están cólicos renales, trombosis y abscesos; además, se reportaron 12 ""eventos adversos serios"".  https://t.co/1Iqf48pnCA",177,1635,2033,https://twitter.com/proceso/status/1354642866258259972,1281.6666666666667
243562,2021-01-04,spitta1969,Han sacado a pasear a todos los perritos falderos del establishment científico para tacar a los pocos que estamos diciendo que lo de la vacuna rusa es todo trucho. Ya me di cuenta.,69,879,2896,https://twitter.com/spitta1969/status/1346207178487705606,1281.3333333333333
255443,2020-12-29,andahazi,Peligra la entrega de la segunda dosis de la vacuna rusa. Reuters informó que quienes se inoculen la primera dosis quizá no puedan recibir la segunda en el tiempo indicado. Putin había avisado que se trataba de una versión Light de una sola dosis. Muy semejante a una estafa.,135,1214,2492,https://twitter.com/andahazi/status/1343918626324279296,1280.3333333333333
335947,2020-11-05,jotayoutube17,"Bueno gente, volvi de ponerme la vacuna rusa y creo que no me paso nada, ahora si me disculpan Я собираюсь съесть шоколад",118,107,3594,https://twitter.com/JotaYoutube17/status/1324362792602869760,1273.0
152352,2021-02-20,isaserras,"Lo mucho que se ha hablado de la ""exitosa"" campaña de vacunación en Israel y lo poco de que ha excluido a 5 millones de palestinos. Lo último ha sido el bloqueo de la entrada de la vacuna rusa en Gaza.  Discriminación institucionalizada, apartheid y violación sistemática de DDHH",211,1245,2355,https://twitter.com/isaserras/status/1363058487828353028,1270.3333333333333
274146,2020-12-24,menganocat,Somos conscientes que el tipo que tiene una causa por poner solución fisiológica en las ampollas oncológicas es el musmo que firmó que la vacuna Rusa es efectiva?,85,1133,2576,https://twitter.com/Menganocat/status/1342043346500538369,1264.6666666666667
188550,2021-02-02,pedritoextranja,"Trajeron vacunas para ellos, solo para los bacanes. Nunca hicieron el mínimo contacto para traer la vacuna rusa q tiene 91% de efectividad, es más fácil de conservar y es mucho más barata. Insisto, Lenin Moreno y sus secuaces deben terminar sus días en la cárcel.  https://t.co/0mMW8dTOZu",79,1117,2592,https://twitter.com/PedritoExtranja/status/1356603087713148928,1262.6666666666667
157116,2021-02-17,superrostar,Israel bloqueando al entrada de la vacuna rusa a Palestina y el mundo mirando para otro lado.  El genocidio moderno que dicen.,30,1038,2718,https://twitter.com/SuperRoStar/status/1362010360933470214,1262.0
456160,2020-08-04,curabichera1,dicen que la vacuna rusa va a ser gratis para todos  https://t.co/2mxLLLszWx,0,257,3527,https://twitter.com/curabichera1/status/1290790018643042305,1261.3333333333333
3516,2021-04-17,tolaymaruja,De @Rolineston  Países con su propia vacuna: - China: Sinovac. - Reino Unido: AstraZeneca. - EE. UU.: Moderna. - Bélgica: Janssen. - Alemania: Pfizer. - Colombia: Reforma tributaria.,53,968,2759,https://twitter.com/Tolaymaruja/status/1383274273767182336,1260.0
108681,2021-04-20,gatosylvestre,"La Vacuna ""rusa""es veneno!!!!Gritaban!. Es la de mayor efectividad! No hay Vacunas! Ahora se fabricara en la Argentina siendo el Primer Pais de Latinoametica en producirla.#OposicionSinArgumentosNiIdeas .",163,679,2932,https://twitter.com/Gatosylvestre/status/1384574457596063746,1258.0
62572,2021-01-13,doctormacias,"Nuevos datos de Brasil muestran que CoronaVac tiene solo una eficacia del 50,4% contra covid-19.  Se suponía que esta vacuna china de Sinovac, era 78% eficaz contra casos ""leves a graves"". Al parecer, esos datos no revelaban un grupo de infecciones más leves. The Economist.",48,846,2873,https://twitter.com/doctormacias/status/1349319866700935169,1255.6666666666667
339817,2020-11-04,lanacion,"Carolina Losada cruzó a Alberto Fernández por la vacuna rusa: ""Somos hámsters ""  https://t.co/kuH1tlUERk  https://t.co/w4aLnglqNV",731,485,2545,https://twitter.com/LANACION/status/1323822554600099842,1253.6666666666667
279417,2020-12-22,ulichaparro12,"Todos sabemos que esto del ""Operativo Moscú"" y la vacuna Rusa va a terminar siendo un fracaso como cuando hicieron tremendo circo para traer respiradores de China que al final no funcionaban, no?",75,629,3050,https://twitter.com/ulichaparro12/status/1341574818320232448,1251.3333333333333
47906,2021-02-11,leggiere,"Papelón de Vizcarra. Pero lo divertido es: ¿cuándo pasamos de ""ni loco me pongo la vacuna china"" a ""maldito, se puso la vacuna china antes que yo!!??"".",72,534,3145,https://twitter.com/leggiere/status/1359956330367361025,1250.3333333333333
183023,2021-02-02,restrepojcamilo,La argentina se anotó un gran punto apostándole  en  grande desde primera  hora a la vacuna  rusa Sputnik.,85,753,2901,https://twitter.com/RestrepoJCamilo/status/1356697214207332352,1246.3333333333333
203343,2021-01-27,julenrementeria,"Coincido con la Sen. @LillyTellez.  La vacuna rusa NO está aprobada por la FDA, la OMS ni por la comunidad científica internacional. Vamos a invertir todos los recursos necesarios para decirle a los mexicanos:  NO SE LA PONGAN hasta que la aprueben todos estos organismos.",277,952,2498,https://twitter.com/julenrementeria/status/1354492546127253506,1242.3333333333333
109189,2021-04-20,norabar,"Comunicado del Fondo de Inversión Ruso 👇  💉El Fondo Ruso de Inversión Directa y la empresa farmacéutica Laboratorios Richmond SACIF anuncian la producción del primer lote de la vacuna rusa contra el coronavirus, Sputnik V, en la Argentina. 👇",55,944,2726,https://twitter.com/norabar/status/1384534820928344064,1241.6666666666667
431268,2020-08-12,mariano_bar,"Ayer puteaban por la vacuna Rusa por comunista y hoy hacen chistes porque Argentina va a producir la vacuna ""imperialista"" de Oxford. La devastación mental que les generó el peronismo a los antiperonistas hace un año en las elecciones es sin precedentes.",22,450,3246,https://twitter.com/mariano_bar/status/1293615367282098181,1239.3333333333333
379238,2020-10-02,petrogustavo,"Cualquiera que sea el resultado, positivo o negativo de la fase III de la vacuna rusa, en Venezuela debe ser observada directamente por Colombia, dada la homogeneidad de las poblaciones y los climas.",205,875,2630,https://twitter.com/petrogustavo/status/1312080654964793344,1236.6666666666667
277827,2020-12-23,eldestapeweb,ÚLTIMO MOMENTO: El Gobierno aprobó la vacuna rusa Sputnik V,114,548,3035,https://twitter.com/eldestapeweb/status/1341785399602139136,1232.3333333333333
276646,2020-12-23,eldiariodeleuco,"La científica del Conicet @spitta1969 aseguró que es una ""truchada"" la autorización del ministerio de Salud para el uso de la vacuna rusa en el país y advirtió que ""no hay ni una notificación oficial de la ANMAT"".   https://t.co/LjAORW9iHm",126,1265,2306,https://twitter.com/EldiariodeLeuco/status/1341819115254784007,1232.3333333333333
257725,2020-12-28,feriglesias,Mamita querida...   India negó el permiso para los ensayos de fase III de la vacuna rusa por falta de datos sobre su seguridad - Infobae  https://t.co/SKfFLNeDq0,80,1246,2358,https://twitter.com/FerIglesias/status/1343696045591711745,1228.0
71881,2020-12-19,lamonica_l,"Sugiero que a los del PC chileno (y quizás al FA) les den la vacuna china o rusa.  Sería un poco extraño que recibieran la de Pfizer, empresa icono del capitalismo estadounidense.  ¿Qué opinan?",569,669,2444,https://twitter.com/Lamonica_L/status/1340421330001399822,1227.3333333333333
139458,2021-03-06,suselparedes,La eficacia de la vacuna es 88.5% con la cepa de Beijing lo que quieren es bajarse al @FSagasti  @presidenciaperu y hacer lobby para la vacuna rusa,353,520,2808,https://twitter.com/suselparedes/status/1368176708050894862,1227.0
116129,2021-04-07,elindepcom,"🔴  ÚLTIMA HORA | Un día después de la polémica con Madrid y Sputnik, la región alemana de Baviera cierra la compra de 2,5 millones de dosis de la vacuna rusa  https://t.co/cTICEKQOHv",118,1206,2348,https://twitter.com/elindepcom/status/1379778740830547970,1224.0
349567,2020-11-02,a24com,"🗳️ Encuesta #BastaBaby. Desde las 23, mirá a Baby Etchecopar en @A24COM. La pregunta de hoy: ¿Usted se aplicaría la vacuna rusa?",765,1205,1694,https://twitter.com/A24COM/status/1323436979816718336,1221.3333333333333
196397,2021-01-28,salvinamusica,“La vacuna (rusa) está valuada en  10 dólares y se pagaron 17”.  @spitta1969 en TN.,104,1229,2330,https://twitter.com/salvinamusica/status/1354979243428601858,1221.0
142878,2021-03-02,diasasaigonados,Nos enteramos de que las Infantas se vacunaron en los Emiratos Árabes aprovechando una visita al emérito. Sólo recordar que en ese país la vacuna rusa Sputnik V lleva aprobada desde el 21 de enero. A veces la realidad opera como un guionista de colmillo afilado.,35,1010,2609,https://twitter.com/diasasaigonados/status/1366835078857437184,1218.0
194992,2021-01-29,caraveobertha,"En primer lugar Senadora @LillyTellez, la vacuna Sputnik V ha recibido el impulso y apoyo de la Canciller alemana Angela Merkel para su homologación en Europa.   En segundo, denota poco conocimiento geopolítico creer que la FDA aprobará alguna vacuna rusa.",183,952,2518,https://twitter.com/CaraveoBertha/status/1355222587983314945,1217.6666666666667
288415,2020-12-18,miguel_boggiano,Propongo que Alberto Fernandez y CFK se den la vacuna rusa por cadena nacional.,193,321,3134,https://twitter.com/Miguel_Boggiano/status/1339958656037744640,1216.0
452798,2020-08-11,pablom_m,No sé si la vacuna rusa funcionará. Supongo que eso lo tendrán que certificar los organismos sanitarios internacionales. Lo que sí sé es que si fuera estadounidense no tendríais ninguna duda de su eficacia.,92,616,2931,https://twitter.com/pablom_m/status/1293162412460453891,1213.0
356797,2020-11-02,juan_amorin,"🇦🇷🇷🇺 @alferdez confirma en nota con Sputnik que Argentina adquirirá 25 millones de dosis de la vacuna rusa: ""Estarían en condiciones de darnos 10 millones de cada una de las dos dosis en diciembre y otras 15 millones en enero"".   https://t.co/KftzocqqBe",63,599,2933,https://twitter.com/juan_amorin/status/1323355848740118529,1198.3333333333333
311707,2020-11-30,edgerome,"El enviado del gobierno para gestionar la vacuna rusa estuvo en el Lava Jato y en Venezuela, manejando.millones de dólares negros. Lo mismo va a suceder ahora",76,1126,2374,https://twitter.com/edgerome/status/1333369410464215040,1192.0
13273,2021-04-02,el_anestesiador,Varios colegas que se vacunaron con la vacuna china Sinopharm no elevaron anticuerpos en los controles! Compraron mierda!!! @carlavizzotti,136,1205,2216,https://twitter.com/el_anestesiador/status/1377972676875145219,1185.6666666666667
257050,2020-12-28,diegodelacurva,"Yo chupaba una bolsa de plástico con jugo artificial cuando era chico, mirá si le voy a tener miedo a la vacuna rusa. Dame dos.",154,289,3109,https://twitter.com/diegodelacurva/status/1343732573357436933,1184.0
355866,2020-11-02,vivaroca2015,"Quiero creer que nadie en su sano juicio se va a dar la vacuna rusa, y no lo digo por el hecho de que sea rusa, sino sencillamente porque no podemos aceptar que nos tomen como ratones de laboratorio.",214,723,2608,https://twitter.com/vivaroca2015/status/1323363474404188160,1181.6666666666667
191011,2021-02-01,rochaperiodista,"Así andan algunos de estado de ánimo. Hace unos días, Carlos Marín escribió que con la vacuna rusa argentinos y mexicanos éramos usados como ""pendejillos de indias"" ... y hoy cambia el discurso y pide contemplar a la Sputnik V ""sin prejuicios"".  https://t.co/ht84iVyorm",234,1161,2150,https://twitter.com/rochaperiodista/status/1356248901251166209,1181.6666666666667
258833,2020-12-28,pulsopopular_,"🇦🇷 | Según capturaron las imagenes de TN, la vacuna rusa habría llegado en mal estado a Tucumán.  La computadora registró que la temperatura llegó a estar tan alta como -5,6°C, cuando debe permanecer en -18°C. A un costado, se puede leer ""Status: Failed""  https://t.co/vhrjuyJI8p",66,793,2672,https://twitter.com/pulsopopular_/status/1343638747213139970,1177.0
263333,2020-12-27,domadorreposera,Vayan confirmando quien no se da la vacuna Rusa ✋,805,216,2500,https://twitter.com/DomadorReposera/status/1343254074054094849,1173.6666666666667
234333,2021-01-12,profetaargen,Se oponen a la vacuna rusa pero se enojan porque no hay vacunas rusas y cuando anuncian que se compraron más vacunas rusas se enojan por cómo las dan? Jdkj vayan a terapia,5,328,3184,https://twitter.com/ProfetaArgen/status/1349011580684525570,1172.3333333333333
190459,2021-02-01,lillytellez,Hasta el Senador Vasconcelos de Morena sabe que la vacuna rusa es un fiasco  https://t.co/w8xEnah696,539,550,2422,https://twitter.com/LillyTellez/status/1356393396105998336,1170.3333333333333
214677,2021-01-25,aracelibs,"¿Si los seguidores de López confían tanto en la vacuna rusa Sputnik V, por qué se enojan si digo que se la pongan ellos?   ¡Ah! por cierto, yo no les puse mascotas, fue el ᵖʳᵉˢⁱᵈᵉⁿᵗᵉ  😉",59,573,2871,https://twitter.com/aracelibs/status/1353778764056993793,1167.6666666666667
33963,2021-03-03,ernestoam21,Sputnik es hoy la mejor vacuna. Solicitó su registro en Perú pero ha sido reiteradamente negado. Alguien prefiere la vacuna china y negociar con intermediarios las más caras.,195,879,2428,https://twitter.com/ernestoam21/status/1367089194359812096,1167.3333333333333
236035,2021-01-11,nicoolsze,Mi boludo favorito es el que se queja al mismo tiempo de que la vacuna rusa es mala y de que no hay dosis suficientes.,24,318,3139,https://twitter.com/NicoOlsze/status/1348725135948324865,1160.3333333333333
26419,2021-03-07,ernestolarosah,Mónica Delta: ¿A usted no le gusta la vacuna China por ideología o por otra cosa?.  Rafael Lopez Aliaga: No es por eso. Yo tengo amigos chinos. A mi ne gusta el Chifa.  - ptm. no puedo creer que este hombre tan ignorante postule este  postulado a la presidencia.,149,537,2785,https://twitter.com/ErnestoLaRosah/status/1368746704065990657,1157.0
287594,2020-12-18,winston_dunhill,"""Lo que ocurrió con la vacuna rusa fue una operación"" (Nicolás Kreplak, viceministro de salud de la provincia de Buenos Aires, procesado junto a Daniel Gollán por comprar en 2015 cunitas de cartón por $902.750.000, con un 82.27% de sobreprecio).",57,1176,2233,https://twitter.com/Winston_Dunhill/status/1340024823259475971,1155.3333333333333
234090,2021-01-12,hanalfabeto,El próximo jueves partirá otro vuelo a Moscú a buscar la segunda dosis de la vacuna rusa.  La azafata ya empezó a llorar.,110,581,2759,https://twitter.com/hanalfabeto/status/1349027852042326016,1150.0
